imdb_title_id,title,year,genre,country,budget,worlwide_gross_income,production_company
tt1854236,Love Is All You Need,2012,"Comedy, Drama, Romance","Denmark, Sweden, Italy, France, Germany",5500000,16722143,Zentropa Productions
tt1854522,Dunderland,2012,Horror,Norway,9000000,31122,Dunderland Filmkompani
tt1854564,Percy Jackson e gli dei dell'Olimpo - Il mare dei mostri,2013,"Adventure, Family, Fantasy",USA,90000000,199850315,Fox 2000 Pictures
tt1854568,Notre paradis,2011,"Crime, Drama, Romance",France,600000,2206,Alfama Films
tt1854569,Zui xiong,2012,"Crime, Mystery, Thriller",Hong Kong,5000000,467327,Le Vision Pictures
tt1855199,End of Watch - Tolleranza zero,2012,"Action, Crime, Drama",USA,7000000,55078146,Exclusive Media Group
tt1855325,Resident Evil: Retribution,2012,"Action, Horror, Sci-Fi","Germany, Canada, USA, France, UK",65000000,240159255,Constantin Film International
tt1855401,Tim and Eric's Billion Dollar Movie,2012,Comedy,USA,3000000,223580,2929 Productions
tt1856014,Hamilton: I nationens intresse,2012,"Action, Drama, Thriller",Sweden,45000000,8249053,International Traders
tt1856053,Niko e Johnny - Due renne nei guai,2012,"Animation, Adventure, Comedy","Finland, Germany, Denmark, Ireland",7350000,23785681,Anima Vitae
tt1856101,Blade Runner 2049,2017,"Action, Drama, Mystery","USA, UK, Hungary, Canada, Spain",150000000,259239658,Alcon Entertainment
tt1857913,Bai she chuan shuo,2011,"Action, Fantasy, Romance","China, Hong Kong",200000000,29668475,Juli Entertainment Media
tt1858481,Last Passenger,2013,"Action, Mystery, Thriller",UK,2500000,54110,NDF International
tt1859650,To Rome with Love,2012,"Comedy, Music, Romance","USA, Italy, Spain",17000000,73244881,Medusa Film
tt1860213,Nonno scatenato,2016,Comedy,"USA, UK",25000000,94073028,Lionsgate
tt1860353,Turbo,2013,"Animation, Adventure, Comedy",USA,135000000,282570682,DreamWorks Animation
tt1860357,Deepwater: Inferno sull'oceano,2016,"Action, Drama, History","Hong Kong, China, USA",110000000,121790373,Summit Entertainment
tt1860359,Ve stínu,2012,"Crime, Drama, Thriller","Czech Republic, Slovakia, Poland",70000000,1202940,Bleiberg Entertainment
tt1861340,Günah Keçisi,2011,"Action, Biography, Comedy",Turkey,1000000,317411,Medya Muhendisi
tt1862079,Safety Not Guaranteed,2012,"Comedy, Drama, Romance",USA,750000,4424699,FilmDistrict
tt1863160,Bambieffekten,2011,Drama,Norway,3700000,33144,Feil Film
tt1863192,Corn Island,2014,"Drama, War","Georgia, Germany, France, Czech Republic, Kazakhstan, Hungary",1500000,37445,42film
tt1864557,Tie pohjoiseen,2012,"Comedy, Drama",Finland,848000,3153132,Marianna Films
tt1865335,Confession of a Child of the Century,2012,Drama,"France, Germany, UK",4000000,146155,Les Films du Veyrier
tt1865346,Detention of the Dead,2012,"Action, Adventure, Comedy",USA,500000,1777,Gala Films
tt1865362,Faccio un salto all'Avana,2011,Comedy,Italy,1500000,4032630,Rodeo Drive
tt1865505,La canzone del mare,2014,"Animation, Adventure, Drama","Ireland, Denmark, Belgium, Luxembourg, France",5300000,4190884,Backup Media
tt1866249,The Sessions - Gli incontri,2012,"Biography, Comedy, Drama",USA,1000000,10656155,Fox Searchlight Pictures
tt1867086,The Outback,2012,"Animation, Adventure, Family","South Korea, USA",5300000,8106158,Animation Picture Company
tt1867093,Fury,2012,"Action, Crime, Drama",Canada,12000000,15220,H2O Motion Pictures
tt1869296,Bhuddah Hoga Tera Baap,2011,"Action, Crime, Thriller",India,100000000,163533,AB Corp Ltd.
tt1869425,Filly Brown,2012,"Drama, Music",USA,2000000,2940411,Cima Productions
tt1869716,The East,2013,"Adventure, Drama, Thriller","UK, USA",6500000,2891812,Dune Entertainment
tt1869721,Dai moh seut si,2011,"Comedy, Drama, Mystery","Hong Kong, China",15000000,1738798,Bona Entertainment
tt1870484,Någon annanstans i Sverige,2011,"Comedy, Drama",Sweden,15000000,14479,Hobab
tt1872181,The Amazing Spider-Man 2 - Il potere di Electro,2014,"Action, Adventure, Sci-Fi",USA,200000000,708982323,Marvel Enterprises
tt1872194,The Judge,2014,"Crime, Drama",USA,50000000,84419388,Warner Bros.
tt1872818,Liberal Arts,2012,"Comedy, Drama, Romance",USA,2000000,1150681,BCDF Pictures
tt1872880,Per fortuna che ci sei,2012,"Comedy, Romance",France,15000000,16840841,Eskwad
tt1874633,Musical Chairs,2011,"Drama, Romance",USA,2500000,31478,Active Fox Productions
tt1876330,Hello Herman,2012,Drama,USA,1500000,8437,All in Films
tt1876357,Kubilay,2010,History,Turkey,300000,110543,"Yapim, Bati"
tt1876360,La notte di fronte,2012,"Comedy, Drama, Fantasy","Chile, France",153000000,16778,Margo Cinema
tt1876373,Lost and Found in Armenia,2012,Comedy,"USA, Armenia",1200000,232857,Red Tie Films
tt1876451,Sparkle - La luce del successo,2012,"Drama, Music",USA,14000000,24637800,Akil Production Company
tt1877602,De bon matin,2011,Drama,"France, Belgium",3746500,433848,Les Films du Losange
tt1877832,X-Men - Giorni di un futuro passato,2014,"Action, Adventure, Sci-Fi","USA, UK, Canada",200000000,746045700,Twentieth Century Fox
tt1878841,The Darkness,2016,"Horror, Thriller",USA,4000000,10898293,Blumhouse Productions
tt1878870,17 anni (e come uscirne vivi),2016,"Comedy, Drama","USA, China",9000000,19370020,Gracie Films
tt1878964,King Naresuan: Part Three,2011,History,Thailand,750000000,6790191,Prommitr International Production
tt1880313,Hunting the Phantom,2014,"Action, Adventure, Sci-Fi",Kazakhstan,4400000,32182,MG Production
tt1880418,Newlyweds,2011,"Comedy, Drama",USA,9000,5000,Marlboro Road Gang Productions
tt1880984,Jez Jerzy,2011,"Animation, Comedy",Poland,2600000,684957,Film Produkcja
tt1881109,Zeroville,2019,"Comedy, Drama, Mystery",USA,6000000,69396,Patriot Pictures
tt1885300,Best Man Down,2012,"Comedy, Drama",USA,1500000,1938,KODA Entertainment
tt1885344,A Novela das 8,2011,Drama,Brazil,2000000,25047,Cria Films
tt1886493,Catch .44,2011,"Action, Crime, Drama",USA,7000000,291742,Annapurna Productions
tt1886651,Rasputin,2011,"Biography, Drama, History","Russia, France",6000000,1864651,Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK)
tt1887820,Ji pai ying xiong,2011,Comedy,Taiwan,2000000,3889,Grand Vision
tt1890377,Benvenuto a Bordo,2011,Comedy,France,12000000,13264865,Same Player
tt1890472,Momoiro sora o,2011,Drama,Japan,50000000,18993,Michaelgion
tt1891788,È stato il figlio,2012,"Comedy, Drama",Italy,2100000,1073326,Passione
tt1891884,Once Upon a Time in Mumbai Dobaara!,2013,"Action, Crime, Drama",India,850000000,389237,Balaji Motion Pictures
tt1891892,Quiz,2012,"Crime, Drama, Thriller",Netherlands,2000000,718409,TDMP
tt1893256,Redemption - Identità nascoste,2013,"Action, Drama","UK, USA",20000000,12671109,Lionsgate
tt1894476,Come vivo ora,2013,"Romance, Sci-Fi, Thriller","UK, Canada",8000000,925762,Film4
tt1895315,Brimstone,2016,"Drama, Mystery, Thriller","Netherlands, France, Germany, Belgium, Sweden, UK, USA",12000000,2140941,N279 Entertainment
tt1895587,Il caso Spotlight,2015,"Biography, Crime, Drama",USA,20000000,98690254,Participant
tt1899142,Furious Speed - Curve pericolose,2013,"Action, Adventure, Fantasy",Spain,540000,2577377,Antena 3 Films
tt1899240,Material,2012,"Comedy, Drama",South Africa,2000000,998291,T.O.M. Pictures
tt1899285,11 settembre 1683,2012,"Drama, History, War","Italy, Poland",12000000,2143479,Martinelli Film Company International
tt1899353,The Raid - Redenzione,2011,"Action, Thriller","Indonesia, France, USA",1100000,9148519,Pt. Merantau Films
tt1901024,Dark crimes,2016,"Crime, Drama, Thriller","USA, Poland, UK",3800000,25396,Saban Films
tt1904875,Dharti,2011,"Crime, Drama, Thriller",India,50000000,72174,Best Film
tt1904996,Parker,2013,"Action, Crime, Thriller",USA,35000000,46922566,Incentive Filmed Entertainment
tt1905041,Fast & Furious 6,2013,"Action, Adventure, Thriller","USA, Japan, Spain, UK",160000000,788680968,Universal Pictures
tt1906470,Tannoura Maxi,2011,"Drama, Romance","Lebanon, United Arab Emirates",1000000,117797,Naftaleen Entertainement
tt1907639,Hardflip,2012,"Action, Drama",USA,1000000,96734,Skipstone Pictures
tt1907668,Flight,2012,"Drama, Thriller","USA, United Arab Emirates",31000000,161772375,Paramount Pictures
tt1911607,Nova Zembla,2011,"Drama, History",Netherlands,7000000,10987361,Eyeworks Film & TV Drama
tt1911644,The Call,2013,"Crime, Drama, Horror",USA,13000000,68572631,TriStar Pictures
tt1911658,I pinguini di Madagascar,2014,"Animation, Adventure, Comedy",USA,132000000,373515621,DreamWorks Animation
tt1911662,Vehicle 19,2013,"Action, Thriller",USA,5000000,1473445,The Safran Company
tt1912518,Utomlennye solntsem 2,2011,"Drama, History, War",Russia,45000000,1625784,Golden Eagle
tt1913166,Nurse - L'infermiera,2013,"Horror, Thriller","USA, Canada",10000000,459815,Lions Gate Entertainment
tt1915551,Devrimden sonra,2011,Drama,Turkey,300000,228984,Nazim Hikmet Kültür Merkezi (NHKM)
tt1915581,Magic Mike,2012,"Comedy, Drama",USA,7000000,167739368,Iron Horse Entertainment (II)
tt1918638,Blind Intersections,2012,Drama,"Lebanon, United Arab Emirates",450000,94920,Dubai Media and Entertainment Organisation in association with Dubai Film Market (Enjaaz)
tt1918727,California Solo,2012,Drama,USA,200000,15433,Cherry Sky Films
tt1918984,Nour Einy,2010,"Drama, Romance",Egypt,21394000,1158353,ElSobky Film
tt1919137,Wang de Shengyan,2012,"Action, History",China,12000000,48502,Stellar Megamedia
tt1920849,The Wedding Party,2012,"Comedy, Romance",USA,3000000,12128575,Gary Sanchez Productions
tt1920862,Body Language,2011,"Drama, Music",Netherlands,2000000,1512427,A-Film Distribution
tt1920885,Big Fish & Begonia,2016,"Animation, Adventure, Drama",China,30000000,85557721,B&T
tt1920984,La désintégration,2011,Drama,"France, Belgium",2200000,140330,Screen Runner
tt1921064,Pompei,2014,"Action, Adventure, Drama","Canada, Germany, USA, UK",100000000,117831631,TriStar Pictures
tt1921070,Pusher,2012,"Crime, Thriller",UK,2300000,197857,Vertigo Films
tt1921111,The Child,2012,Thriller,Germany,5000000,283324,Braindogs Entertainment
tt1922545,Anjathe,2008,"Action, Drama, Thriller",India,30000000,6773,Nemichand Jhabak
tt1922679,Open Road,2013,"Action, Drama, Thriller","Brazil, USA",3000000,48985,BB Film Productions
tt1922685,Phantom,2013,"Drama, History, Thriller",USA,18000000,1197759,RCR Media Group
tt1922748,The Investigator,2013,"Drama, Family, Sport",USA,1100000,103739,Gabriel's Messenger Films
tt1922777,Sinister,2012,"Horror, Mystery, Thriller","USA, UK, Canada",3000000,82515113,Summit Entertainment
tt1924277,Unit 7,2012,"Action, Adventure, Drama",Spain,3500000,3305084,Atípica Films
tt1924336,Omamamia,2012,Comedy,Germany,5000000,716783,Sperl Productions
tt1924396,La migliore offerta,2013,"Crime, Drama, Mystery",Italy,13500000,20919703,Paco Cinematografica
tt1924429,In trance,2013,"Crime, Drama, Mystery","UK, USA, France",20000000,24261569,Pathé
tt1924435,Bastardi in divisa,2014,"Action, Comedy, Crime",USA,17000000,138224951,Genre Films
tt1925431,Fire with Fire,2012,"Action, Crime, Drama",USA,10400000,2500277,Grindstone Entertainment Group
tt1925446,Härmä,2012,"Drama, History",Finland,1670000,1721942,Yellow Film & TV
tt1925479,Officer Down,2013,"Crime, Drama, Thriller",USA,12000000,255080,Jeff Most Productions
tt1927035,ToyKhtoProyshovKrizVohon,2011,"Adventure, Biography, Drama",Ukraine,16000000,174289,Insightmedia Producing Center
tt1929263,Il paradiso per davvero,2014,"Biography, Drama, Family",USA,12000000,101888019,TriStar Pictures
tt1930425,Okkar eigin Osló,2011,"Comedy, Romance","Iceland, Norway",1800000,261779,Ljosband Filmworks
tt1931421,Dolfje Weerwolfje,2011,"Drama, Family, Fantasy",Netherlands,3500000,2719402,Bos Bros. Film & TV Productions
tt1931435,Big Wedding,2013,"Comedy, Drama, Romance",USA,35000000,46522137,Two Ton Films
tt1931466,Volano coltelli,2012,Drama,USA,7000000,5661,Divisadero Pictures
tt1931533,7 psicopatici,2012,"Comedy, Crime","UK, USA",15000000,32226382,CBS Films
tt1931569,El gran milagro,2011,"Animation, Drama",Mexico,3019382,3247466,Dos Corazones Films
tt1932767,Quel che sapeva Maisie,2012,Drama,USA,6000000,2711379,Red Crown Productions
tt1934234,Diaz - non pulire questo sangue,2012,Drama,"Italy, Romania, France",6453637,4341211,Fandango
tt1934452,Realms,2017,"Horror, Mystery","Thailand, USA, Malaysia",2000000,22443,DNF Pictures
tt1934487,Zenne Dancer,2011,"Biography, Drama, Romance",Turkey,1200000,509253,CAM Films
tt1935065,Not Suitable for Children,2012,"Comedy, Romance",Australia,4500000,495760,Wild Eddie
tt1935089,Amore inaspettato,2017,"Drama, Romance",USA,2500000,98280,Michael Mailer Films
tt1935179,Mud,2012,Drama,USA,10000000,32613173,Lionsgate
tt1935194,Overdrive,2017,"Action, Thriller","France, Belgium, USA",24340000,9650552,Overdrive Productions
tt1935221,Schatzritter,2012,"Adventure, Family","Luxembourg, Germany",3800000,48556,Lucil Film
tt1935742,Cupcakes,2013,"Comedy, Music","Israel, France",2200000,9129,"Abott, Reif, Hameiri"
tt1935859,Miss Peregrine - La casa dei ragazzi speciali,2016,"Adventure, Drama, Family","USA, UK, Belgium, Canada",110000000,296482446,Twentieth Century Fox
tt1935871,Platteland,2011,"Action, Drama, Music",South Africa,8000000,1069699,Philo Films (Pty) Ltd.
tt1935881,Semi-Soet,2012,"Comedy, Romance",South Africa,5000000,1127059,Scramble Productions
tt1935902,Botte di fortuna,2012,"Comedy, Fantasy, Thriller",USA,900000,245027,Atlantic Pictures (II)
tt1935914,The Last Days,2013,"Horror, Sci-Fi, Thriller","Spain, France",5000000,4343816,Morena Films
tt1937226,Likainen pommi,2011,Comedy,Finland,700000,76414,Juonifilmi
tt1937269,Amore per finta,2013,"Comedy, Romance",USA,500000,20700,Principle Entertainment
tt1939659,Lo sguardo di Satana - Carrie,2013,"Drama, Horror","USA, Canada",30000000,84790678,Metro-Goldwyn-Mayer (MGM)
tt1941668,Taistelu Näsilinnasta 1918,2012,"Drama, History, War",Finland,800000,121687,Finlands Svenska Television (FST)
tt1942120,Tutti i nostri desideri,2011,Drama,France,8500000,3093416,Fin Août Productions
tt1945034,Una pistola en cada mano,2012,"Comedy, Drama",Spain,2000000,3795398,Audiovisual Aval SGR
tt1945062,About Cherry,2012,Drama,USA,2500000,8315,Enderby Entertainment
tt1945087,In Our Nature,2012,Drama,USA,1000000,6543,Film Science
tt1946347,Gladiatori di Roma,2012,"Animation, Adventure, Comedy","Italy, UK, France",40000000,10079201,Rainbow S.p.A.
tt1946381,Red Sky,2014,"Action, Thriller","USA, Russia",25000000,7289,Aldamisa Entertainment
tt1946502,Pupazzi alla riscossa,2019,"Animation, Adventure, Comedy","China, Canada, USA, Thailand",45000000,32450241,STX Entertainment
tt1950186,Le Mans '66 - La grande sfida,2019,"Action, Biography, Drama",USA,97600000,225508210,Chernin Entertainment
tt1951099,Clara e il segreto degli orsi,2013,Family,Switzerland,4000000,16158,HesseGreutert Film AG
tt1951181,C'era una volta a New York,2013,"Drama, Romance",USA,16000000,5952884,Worldview Entertainment
tt1951218,Piggy,2012,"Horror, Thriller",UK,900000,467,DP Films
tt1951261,Una notte da leoni 3,2013,"Comedy, Crime, Romance",USA,103000000,362000072,Green Hat Films
tt1951264,Hunger Games: La ragazza di fuoco,2013,"Action, Adventure, Mystery",USA,130000000,865011746,Color Force
tt1951265,Hunger Games: Il canto della rivolta - Parte I,2014,"Action, Adventure, Sci-Fi","USA, Canada, France",125000000,755356711,Lionsgate
tt1951266,Hunger Games: Il canto della rivolta - Parte 2,2015,"Action, Adventure, Sci-Fi","USA, Germany, Canada, France",160000000,658344137,Lionsgate
tt1954206,The Dirty Picture,2011,"Biography, Drama",India,300000000,341767,ALT Entertainment
tt1954258,Balas & Bolinhos: O Último Capítulo,2012,"Action, Adventure, Comedy",Portugal,500000,1704467,Lightbox Filmes
tt1954315,Borgman,2013,"Drama, Horror, Mystery","Netherlands, Belgium, Denmark",3100000,1052010,Graniet Film BV
tt1954352,Crooked Arrows,2012,"Drama, Sport",USA,13000000,1832541,Sports Studio
tt1954407,Patatje Oorlog,2011,"Drama, Family","Netherlands, Belgium",1300000,398821,Lemming Film
tt1954470,Gangs of Wasseypur,2012,"Action, Crime, Drama",India,184000000,4384642,Jar Pictures
tt1954701,Oh Boy: Un caffè a Berlino,2012,"Comedy, Drama",Germany,300000,2826333,Schiwago Film
tt1956620,Sex Tape - Finiti in rete,2014,"Comedy, Romance",USA,40000000,126069509,Columbia Pictures
tt1956669,Der Fluss war einst ein Mensch,2011,Drama,Germany,150000,50854,Rohfilm
tt1959409,Imaginaerum,2012,"Drama, Fantasy, Musical","Finland, Canada",4275000,190819,Caramel Film
tt1959490,Noah,2014,"Action, Adventure, Drama",USA,125000000,359200044,Paramount Pictures
tt1959563,Come ti ammazzo il bodyguard,2017,"Action, Comedy, Crime","USA, Hong Kong, Bulgaria, Netherlands, Canada, UK, France",30000000,176600207,Summit Entertainment
tt1961175,American Assassin,2017,"Action, Thriller",USA,33000000,67234188,CBS Films
tt1961192,Marie Krøyer,2012,"Biography, Drama","Denmark, Sweden",6500000,3382354,Film i Väst
tt1961447,"Now, Forager",2012,Drama,"USA, Poland",335000,11146,Monternia
tt1964418,Tomorrowland - Il mondo di domani,2015,"Action, Adventure, Family","USA, Spain, France, Canada, UK",190000000,209035668,Walt Disney Pictures
tt1964860,La tercera orilla,2014,Drama,Argentina,1500000,22990,Rommel Film
tt1965272,Velayudham,2011,Action,India,450000000,107843,Aascar Film P.
tt1966359,2 gran figli di...,2017,"Comedy, Drama",USA,25000000,25601244,Alcon Entertainment
tt1966385,City of Tiny Lights,2016,"Crime, Drama, Thriller",UK,3000000,54903,BBC Films
tt1966566,Stalingrad,2013,"Action, Drama, War",Russia,30000000,68316452,Art Pictures Studio
tt1967545,Un giorno come tanti,2013,"Drama, Romance, Thriller",USA,18000000,20275812,Indian Paintbrush
tt1967614,The Comedian,2016,"Comedy, Drama, Romance",USA,15000000,1659002,Cinelou Films
tt1969062,Teneramente folle,2014,"Comedy, Drama, Romance",USA,6700000,1824678,Paper Street Films
tt1969959,Box Office 3D: Il film dei film,2011,"Comedy, Family",Italy,5000000,3974349,Wolf Pictures
tt1970076,You & Me Forever,2012,"Drama, Romance",Denmark,3100000,471159,Nimbus Film Productions
tt1971325,Automata,2014,"Action, Drama, Sci-Fi","Spain, Bulgaria",7000000,6237990,Green Moon
tt1971352,Compliance,2012,"Crime, Drama, Thriller",USA,270000,592116,Bad Cop Bad Cop Film Productions
tt1972571,La spia - A Most Wanted Man,2014,"Crime, Drama, Thriller","UK, USA, Germany",15000000,36233517,Lionsgate
tt1972591,King Arthur: Il potere della spada,2017,"Action, Adventure, Drama","UK, USA",175000000,148675066,Warner Bros.
tt1972779,The Best of Me - Il meglio di me,2014,"Drama, Romance",USA,26000000,38609668,DiNovi Pictures
tt1974287,JC comme Jésus Christ,2011,Comedy,"France, Belgium",800000,86419,Vicious
tt1974419,The Neon Demon,2016,"Horror, Thriller","USA, Belgium, Denmark, France",7000000,3377430,Space Rocket Nation
tt1974420,L'eccezione alla regola,2016,"Comedy, Drama, Romance",USA,25000000,3885342,New Regency Pictures
tt1975249,6 Bullets,2012,"Action, Crime, Drama",USA,10000000,99861,Motion Picture Corporation of America (MPCA)
tt1976000,I due volti di gennaio,2014,"Romance, Thriller","UK, France, USA",31000000,13551951,Timnick Films
tt1976009,Victor: La storia segreta del dottor Frankenstein,2015,"Drama, Horror, Sci-Fi","UK, Canada, USA",65000000,34227298,Davis Entertainment
tt1977739,Call Girl,2012,"Drama, Thriller","Sweden, Norway, Finland, Ireland",4500000,1922273,Garagefilm International
tt1977755,Final Recipe,2013,Drama,"South Korea, Thailand, Singapore",8000000,280437,CJ Entertainment
tt1979320,Rush,2013,"Action, Biography, Drama","UK, Germany, USA",38000000,96983009,Exclusive Media Group
tt1979376,Toy Story 4,2019,"Animation, Adventure, Comedy",USA,200000000,1073394593,Pixar Animation Studios
tt1979388,Il viaggio di Arlo,2015,"Animation, Adventure, Comedy",USA,200000000,332207671,Pixar Animation Studios
tt1980198,Gu dao jing hun,2011,Horror,"China, Hong Kong",5000000,13969010,East Light Film Company
tt1980209,Pain & Gain - Muscoli e denaro,2013,"Action, Comedy, Crime",USA,26000000,87305549,Paramount Pictures
tt1980219,Razend,2011,Drama,Netherlands,1550000,1267946,Shooting Star Filmcompany BV
tt1980929,Tutto può cambiare,2013,"Comedy, Drama, Music",USA,8000000,63464861,Exclusive Media Group
tt1980959,Los condenados,2012,"Drama, Mystery",Puerto Rico,1500000,6090,Alquimia Films
tt1980986,Housefull 2,2012,"Action, Comedy, Musical",India,450000000,4035090,Eros Entertainment
tt1981107,Lo straordinario viaggio di T.S. Spivet,2013,"Action, Adventure, Comedy","France, Canada",33000000,9494789,Epithète Films
tt1981115,Thor: The Dark World,2013,"Action, Adventure, Fantasy",USA,170000000,644783140,Marvel Studios
tt1981128,Geostorm,2017,"Action, Sci-Fi, Thriller",USA,120000000,221600160,Warner Bros.
tt1981677,Voices,2012,"Comedy, Music, Romance",USA,17000000,115350426,Brownstone Productions (II)
tt1982177,Exit Marrakech,2013,"Adventure, Drama",Germany,6000000,3291151,Desert Flower Filmproduktion
tt1985017,Atlas Shrugged II: The Strike,2012,"Drama, Mystery, Sci-Fi",USA,10000000,3336053,Atlas 2 Productions
tt1985019,Alla ricerca di Jane,2013,"Comedy, Romance","UK, USA",4900000,2313509,Fickle Fish Films
tt1985949,Angry Birds - Il film,2016,"Animation, Action, Adventure","Finland, USA",73000000,352333929,Columbia Pictures
tt1985966,Piovono polpette 2 - La rivincita degli avanzi,2013,"Animation, Adventure, Comedy",USA,78000000,274325949,Columbia Pictures
tt1985981,Desi Boyz,2011,"Comedy, Drama",India,2000000,2355293,Eros International
tt1986769,Alone Yet Not Alone,2013,"Action, Drama, History",USA,7000000,887851,Enthuse Entertainment
tt1986843,Un piano perfetto,2012,"Adventure, Comedy, Romance",France,17000000,16049338,Quad Productions
tt1987680,Sempre amici,2017,"Comedy, Drama",USA,37500000,125856180,Escape Artists
tt1988573,Cilada.com,2011,"Comedy, Romance",Brazil,5500000,14576408,Case Filmes
tt1988781,7 Below,2012,Horror,USA,6000000,85226,Vitamin A Films
tt1990181,Brake - Fino all'ultimo respiro,2012,Thriller,USA,500000,102819,Walking West Entertainment
tt1990314,Robot & Frank,2012,"Comedy, Crime, Drama",USA,2500000,4806423,Dog Run Pictures
tt1990976,7 Welcome to London,2012,"Drama, Romance, Thriller","UK, Pakistan, India",250000,31794,Iconic Productions UK
tt1991245,Chernobyl Diaries - La mutazione,2012,"Horror, Mystery, Thriller",USA,1000000,38390020,Alcon Entertainment
tt1992138,Force,2011,"Action, Crime, Drama",India,120000000,4763946,Fox STAR Studios
tt1992268,Blutsbrüder teilen alles,2012,"Drama, Music, War","Austria, Germany, Romania",1100000,14841,Bayerischer Rundfunk (BR)
tt1994537,Kret,2011,"Drama, Mystery, Thriller","Poland, France",1200000,597199,Metro Films
tt1995260,Battlefield America,2012,"Drama, Musical",USA,15000000,252805,Brian & Barrett Pictures
tt1995304,Fat Kid Rules the World,2012,"Comedy, Drama",USA,750000,41000,Whippany Park Productions
tt1995341,It's a Disaster,2012,"Comedy, Drama",USA,500000,60818,Vacationeer Productions
tt1996264,Le squillo della porta accanto,2012,Comedy,USA,850000,1386088,AdScott Pictures
tt1996310,Lore,2012,"Drama, Romance, War","Australia, Germany, UK",4300000,2362019,Rohfilm
tt1997289,Bennie Stout,2011,"Adventure, Family, Musical",Netherlands,2800000,1915540,Farmhouse Film & TV
tt1997455,Naadodigal,2009,"Action, Comedy, Drama",India,50000000,38695,Global Infotainment
tt1998204,L'altra Heimat - Cronaca di un sogno,2013,"Drama, History","Germany, France",8000000,1601058,Edgar Reitz Film (ERF)
tt1999834,Ask ve devrim,2011,Drama,"Germany, Turkey",1000000,73621,Filmfabrik
tt1999890,Hell Fest,2018,"Horror, Thriller",USA,5500000,18159691,CBS Films
tt2002626,Bokura ga ita: Kouhen,2012,"Drama, Romance",Japan,3000000,49660749,Amuse
tt2002718,Machete Kills,2013,"Action, Crime, Thriller","USA, Russia",20000000,17496820,AR Films
tt2004271,King's Faith,2013,Drama,USA,650000,90106,DiBella Films Ltd.
tt2004420,Cattivi vicini,2014,Comedy,USA,18000000,270665134,Good Universe
tt2004432,Wolf Creek 2 - La preda sei tu,2013,"Action, Horror, Thriller",Australia,7200000,4383978,Screen Australia
tt2005151,Trafficanti,2016,"Biography, Comedy, Crime","USA, Cambodia, Romania",40000000,86234523,BZ Entertainment
tt2005207,El rumor de las piedras,2011,Drama,Venezuela,500000,604565,"El Rumor Producciones, C.A."
tt2005374,Il cacciatore di donne,2013,"Crime, Drama, Thriller",USA,27220000,5617460,Grindstone Entertainment Group
tt2006040,A Fantastic Fear of Everything,2012,"Comedy, Horror",UK,1500000,96948,Indomina Productions
tt2006295,The 33,2015,"Biography, Drama, History","Chile, Colombia, Spain, USA",26000000,27972023,Alcon Entertainment
tt2006781,L'ultimo terrestre,2011,"Drama, Sci-Fi",Italy,2300000,159846,Fandango
tt2006802,Gebo e l'ombra,2012,Drama,"France, Portugal",1600000,6780,Instituto do Cinema e do Audiovisual (ICA)
tt2007993,Sai de ke · ba lai: Tai yang qi,2011,"Action, Drama, History",Taiwan,23000000,4670432,ARS Film Production
tt2008006,A Simple Life,2011,Drama,Hong Kong,30000000,4776272,Bona International Film Group
tt2009606,Believe,2013,"Drama, Sport",UK,6000000,283995,Bill and Ben Productions
tt2011159,Ossessione omicida,2014,"Action, Crime, Drama",USA,13200000,54323210,Screen Gems
tt2011961,Les vacances de Ducobu,2012,"Comedy, Family",France,10800000,9013064,Union Générale Cinématographique (UGC)
tt2012665,Repentance,2013,"Drama, Horror, Thriller",USA,5000000,1194961,Tommy 2.0 LLC
tt2013293,Si alza il vento,2013,"Animation, Biography, Drama",Japan,30000000,136454220,Studio Ghibli
tt2014260,Jihne Mera Dil Luteya,2011,"Comedy, Drama",India,30000000,2551,Batra Showbiz
tt2014266,Hans Kloss. Stawka wieksza niz smierc,2012,"Action, War",Poland,3000000,1250686,Amercom
tt2015381,Guardiani della Galassia,2014,"Action, Adventure, Comedy",USA,170000000,772791156,Marvel Studios
tt2015474,Over Kanten,2012,"Drama, Thriller",Denmark,14000000,351723,Det Danske Filminstitut
tt2015478,Lovemakers,2011,"Comedy, Romance","Hungary, USA, UK, Russia",2500000,179154,SOS Love Merchandizing
tt2016940,Man of Tai Chi,2013,"Action, Drama","USA, China, Hong Kong",25000000,5464885,China Film Group Corporation (CFGC)
tt2016959,Os 3,2011,"Drama, Romance",Brazil,1800000,104012,Cinema Sport Club
tt2017020,I Puffi 2,2013,"Animation, Adventure, Comedy","USA, France, Canada, Belgium",105000000,347545360,Columbia Pictures
tt2017038,All Is Lost - Tutto è perduto,2013,"Action, Adventure, Drama",USA,9000000,13627519,Roadside Attractions
tt2018079,Jappeloup,2013,"Biography, Drama, Sport","France, Canada",26600000,15288523,Acajou Films
tt2018086,Camille Claudel 1915,2013,"Biography, Drama",France,3200000,660355,3B Productions
tt2020110,The Kick,2011,"Action, Sport","Thailand, South Korea",3500000,517069,Baa-Ram-Ewe
tt2023453,Diario di una schiappa: Vita da cani,2012,"Comedy, Family","USA, Canada",22000000,77229695,Fox 2000 Pictures
tt2023473,En enkel till Antibes,2011,Drama,Sweden,15000000,1491653,Cimbria Film AB
